time: 1e-09, e: 1000000000000.0, Ar2^+: 0, Ar*: 0, Ar2(W)^+: 0, Ar(W)^+: 0, Ar^+: 1000000000000.0, Ar: 3.2187760973281406e+24, e(W): 0, EN: 77.66808103688814
time: 6.954187863386314e-05, e: 2.4458027257484826e+17, Ar2^+: 2.4499940436772653e+17, Ar*: 1.958398791025704e+18, Ar2(W)^+: 1.001553938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 510799593774219.1, Ar: 3.2187734477516504e+24, e(W): 1.0141771316267643e+17, EN: 4.492356980741343
time: 6.971072046422301e-05, e: 2.4457127257484826e+17, Ar2^+: 2.4501540436772653e+17, Ar*: 1.956876791025704e+18, Ar2(W)^+: 1.004013938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 516799593774219.1, Ar: 3.218773448743944e+24, e(W): 1.0169471316267643e+17, EN: 4.492562706981848
time: 6.987962079863807e-05, e: 2.4456027257484826e+17, Ar2^+: 2.4504840436772653e+17, Ar*: 1.955861791025704e+18, Ar2(W)^+: 1.006463938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 497799593774219.1, Ar: 3.21877344922215e+24, e(W): 1.0196471316267643e+17, EN: 4.492814177355768
time: 7.004829418659073e-05, e: 2.4451927257484826e+17, Ar2^+: 2.4502440436772653e+17, Ar*: 1.954237791025704e+18, Ar2(W)^+: 1.009023938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 462799593774219.1, Ar: 3.218773450417491e+24, e(W): 1.0220271316267643e+17, EN: 4.493751739568497
time: 7.021570395858285e-05, e: 2.4452327257484826e+17, Ar2^+: 2.4502540436772653e+17, Ar*: 1.953001791025704e+18, Ar2(W)^+: 1.011593938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 456799593774219.1, Ar: 3.218773451143728e+24, e(W): 1.0245071316267643e+17, EN: 4.49366025183148
time: 7.038353047687611e-05, e: 2.4453127257484826e+17, Ar2^+: 2.4501540436772653e+17, Ar*: 1.951919791025704e+18, Ar2(W)^+: 1.014033938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 472799593774219.1, Ar: 3.218773451741936e+24, e(W): 1.0269271316267643e+17, EN: 4.493477288180134
time: 7.055118494241584e-05, e: 2.4450927257484826e+17, Ar2^+: 2.4502140436772653e+17, Ar*: 1.951386791025704e+18, Ar2(W)^+: 1.016603938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 456799593774219.1, Ar: 3.218773451765053e+24, e(W): 1.0296171316267643e+17, EN: 4.493980476534464
time: 7.071913653616478e-05, e: 2.4454327257484826e+17, Ar2^+: 2.4499840436772653e+17, Ar*: 1.950645791025704e+18, Ar2(W)^+: 1.019173938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 492799593774219.1, Ar: 3.218773452002199e+24, e(W): 1.0319771316267643e+17, EN: 4.493202872429333
time: 7.088757020349163e-05, e: 2.4461227257484826e+17, Ar2^+: 2.4502940436772653e+17, Ar*: 1.950356791025704e+18, Ar2(W)^+: 1.021603938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 498799593774219.1, Ar: 3.218773451737257e+24, e(W): 1.0340871316267643e+17, EN: 4.4916256724761885
time: 7.105607922895706e-05, e: 2.4456327257484826e+17, Ar2^+: 2.4498340436772653e+17, Ar*: 1.950069791025704e+18, Ar2(W)^+: 1.024123938448195e+17, Ar(W)^+: 332387931209115.0, Ar^+: 479799593774219.1, Ar: 3.2187734516313465e+24, e(W): 1.0364471316267643e+17, EN: 4.492745591935015
time: 7.122497280479598e-05, e: 2.4454827257484826e+17, Ar2^+: 2.4496740436772653e+17, Ar*: 1.949915791025704e+18, Ar2(W)^+: 1.026593938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 472799593774219.1, Ar: 3.2187734513293947e+24, e(W): 1.0388471316267643e+17, EN: 4.493088543153363
time: 7.139311666301722e-05, e: 2.4452327257484826e+17, Ar2^+: 2.4492040436772653e+17, Ar*: 1.948692791025704e+18, Ar2(W)^+: 1.029233938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 473799593774219.1, Ar: 3.218773452117642e+24, e(W): 1.0412771316267643e+17, EN: 4.493660252187328
time: 7.156240692120358e-05, e: 2.4454427257484826e+17, Ar2^+: 2.4498140436772653e+17, Ar*: 1.947568791025704e+18, Ar2(W)^+: 1.031783938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 444799593774219.1, Ar: 3.218773452638854e+24, e(W): 1.0439371316267643e+17, EN: 4.493180006309712
time: 7.173089151453408e-05, e: 2.4445327257484826e+17, Ar2^+: 2.4492140436772653e+17, Ar*: 1.947138791025704e+18, Ar2(W)^+: 1.033973938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 449799593774219.1, Ar: 3.218773452745963e+24, e(W): 1.0464871316267643e+17, EN: 4.495261860613587
time: 7.189922924155147e-05, e: 2.4443027257484826e+17, Ar2^+: 2.4493640436772653e+17, Ar*: 1.946412791025704e+18, Ar2(W)^+: 1.036243938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 441799593774219.1, Ar: 3.2187734529961137e+24, e(W): 1.0490571316267643e+17, EN: 4.495788368355727
time: 7.206826942125781e-05, e: 2.4445127257484826e+17, Ar2^+: 2.4492240436772653e+17, Ar*: 1.945063791025704e+18, Ar2(W)^+: 1.038703938448195e+17, Ar(W)^+: 333387931209115.0, Ar^+: 461799593774219.1, Ar: 3.218773453861373e+24, e(W): 1.0513671316267643e+17, EN: 4.4953076387889075
time: 7.223671642689176e-05, e: 2.4439227257484826e+17, Ar2^+: 2.4487840436772653e+17, Ar*: 1.944108791025704e+18, Ar2(W)^+: 1.040933938448195e+17, Ar(W)^+: 334387931209115.0, Ar^+: 463799593774219.1, Ar: 3.2187734544555865e+24, e(W): 1.0537771316267643e+17, EN: 4.496658538064957
time: 7.240492019721517e-05, e: 2.4439827257484826e+17, Ar2^+: 2.4492240436772653e+17, Ar*: 1.943599791025704e+18, Ar2(W)^+: 1.043263938448195e+17, Ar(W)^+: 334387931209115.0, Ar^+: 467799593774219.1, Ar: 3.21877345440668e+24, e(W): 1.0565271316267643e+17, EN: 4.496521119113054
time: 7.257423820709332e-05, e: 2.4439327257484826e+17, Ar2^+: 2.4488140436772653e+17, Ar*: 1.943379791025704e+18, Ar2(W)^+: 1.045843938448195e+17, Ar(W)^+: 334387931209115.0, Ar^+: 493799593774219.1, Ar: 3.2187734541667355e+24, e(W): 1.0590071316267643e+17, EN: 4.496635634384997
time: 7.274308679724592e-05, e: 2.4437927257484826e+17, Ar2^+: 2.4487840436772653e+17, Ar*: 1.942203791025704e+18, Ar2(W)^+: 1.048343938448195e+17, Ar(W)^+: 335387931209115.0, Ar^+: 485799593774219.1, Ar: 3.2187734548559725e+24, e(W): 1.0615471316267643e+17, EN: 4.496956310055156
time: 7.291184664035554e-05, e: 2.4433127257484826e+17, Ar2^+: 2.4483440436772653e+17, Ar*: 1.941198791025704e+18, Ar2(W)^+: 1.051013938448195e+17, Ar(W)^+: 335387931209115.0, Ar^+: 469799593774219.1, Ar: 3.2187734554311776e+24, e(W): 1.0640971316267643e+17, EN: 4.49805613864653
time: 7.307951437257793e-05, e: 2.4434727257484826e+17, Ar2^+: 2.4486240436772653e+17, Ar*: 1.940778791025704e+18, Ar2(W)^+: 1.053523938448195e+17, Ar(W)^+: 337387931209115.0, Ar^+: 490799593774219.1, Ar: 3.2187734552702484e+24, e(W): 1.0669571316267643e+17, EN: 4.497689465643904
time: 7.324885989314759e-05, e: 2.4428127257484826e+17, Ar2^+: 2.4479240436772653e+17, Ar*: 1.940617791025704e+18, Ar2(W)^+: 1.056183938448195e+17, Ar(W)^+: 337387931209115.0, Ar^+: 494799593774219.1, Ar: 3.218773455035302e+24, e(W): 1.0696171316267643e+17, EN: 4.499202401909019
time: 7.341711630114099e-05, e: 2.4427827257484826e+17, Ar2^+: 2.4478240436772653e+17, Ar*: 1.940020791025704e+18, Ar2(W)^+: 1.058653938448195e+17, Ar(W)^+: 337387931209115.0, Ar^+: 497799593774219.1, Ar: 3.218773455155424e+24, e(W): 1.0720471316267643e+17, EN: 4.499271197503851
time: 7.358524305729161e-05, e: 2.4425727257484826e+17, Ar2^+: 2.4475040436772653e+17, Ar*: 1.939915791025704e+18, Ar2(W)^+: 1.060983938448195e+17, Ar(W)^+: 337387931209115.0, Ar^+: 508799593774219.1, Ar: 3.2187734548474625e+24, e(W): 1.0743771316267643e+17, EN: 4.499752828999063
time: 7.375392098443146e-05, e: 2.4420427257484826e+17, Ar2^+: 2.4471640436772653e+17, Ar*: 1.939716791025704e+18, Ar2(W)^+: 1.063523938448195e+17, Ar(W)^+: 337387931209115.0, Ar^+: 482799593774219.1, Ar: 3.218773454632527e+24, e(W): 1.0768471316267643e+17, EN: 4.500968862788038
time: 7.392170197852704e-05, e: 2.4415327257484826e+17, Ar2^+: 2.4470140436772653e+17, Ar*: 1.939695791025704e+18, Ar2(W)^+: 1.065933938448195e+17, Ar(W)^+: 338387931209115.0, Ar^+: 464799593774219.1, Ar: 3.2187734542185585e+24, e(W): 1.0794471316267643e+17, EN: 4.502139668547348
time: 7.409048195202618e-05, e: 2.4414627257484826e+17, Ar2^+: 2.4466340436772653e+17, Ar*: 1.939969791025704e+18, Ar2(W)^+: 1.068283938448195e+17, Ar(W)^+: 339387931209115.0, Ar^+: 496799593774219.1, Ar: 3.218773453517526e+24, e(W): 1.0818171316267643e+17, EN: 4.502300417972062
time: 7.42585096265109e-05, e: 2.4407327257484826e+17, Ar2^+: 2.4456640436772653e+17, Ar*: 1.940200791025704e+18, Ar2(W)^+: 1.071053938448195e+17, Ar(W)^+: 341387931209115.0, Ar^+: 504799593774219.1, Ar: 3.2187734529165043e+24, e(W): 1.0844471316267643e+17, EN: 4.50397753215155
time: 7.442668915343108e-05, e: 2.4409327257484826e+17, Ar2^+: 2.4457440436772653e+17, Ar*: 1.939892791025704e+18, Ar2(W)^+: 1.073543938448195e+17, Ar(W)^+: 341387931209115.0, Ar^+: 519799593774219.1, Ar: 3.2187734526955615e+24, e(W): 1.0869671316267643e+17, EN: 4.503517911938337
time: 7.459408508567407e-05, e: 2.4410727257484826e+17, Ar2^+: 2.4459640436772653e+17, Ar*: 1.940042791025704e+18, Ar2(W)^+: 1.075933938448195e+17, Ar(W)^+: 343387931209115.0, Ar^+: 508799593774219.1, Ar: 3.218773452032544e+24, e(W): 1.0893471316267643e+17, EN: 4.503196245323569
time: 7.476211625964754e-05, e: 2.4409927257484826e+17, Ar2^+: 2.4459040436772653e+17, Ar*: 1.940095791025704e+18, Ar2(W)^+: 1.078563938448195e+17, Ar(W)^+: 344387931209115.0, Ar^+: 490799593774219.1, Ar: 3.2187734514825484e+24, e(W): 1.0918271316267643e+17, EN: 4.503380051663747
time: 7.493014057518022e-05, e: 2.4406527257484826e+17, Ar2^+: 2.4459740436772653e+17, Ar*: 1.940776791025704e+18, Ar2(W)^+: 1.080843938448195e+17, Ar(W)^+: 344387931209115.0, Ar^+: 497799593774219.1, Ar: 3.218773450324434e+24, e(W): 1.0945871316267643e+17, EN: 4.504161406491064
time: 7.509716347950298e-05, e: 2.4407927257484826e+17, Ar2^+: 2.4461240436772653e+17, Ar*: 1.940813791025704e+18, Ar2(W)^+: 1.083333938448195e+17, Ar(W)^+: 344387931209115.0, Ar^+: 504799593774219.1, Ar: 3.218773449752434e+24, e(W): 1.0971571316267643e+17, EN: 4.503839637310051
time: 7.526485219377333e-05, e: 2.4410127257484826e+17, Ar2^+: 2.4465240436772653e+17, Ar*: 1.939839791025704e+18, Ar2(W)^+: 1.085753938448195e+17, Ar(W)^+: 345387931209115.0, Ar^+: 498799593774219.1, Ar: 3.2187734501676157e+24, e(W): 1.0997071316267643e+17, EN: 4.503334098764541
time: 7.543287216637938e-05, e: 2.4414727257484826e+17, Ar2^+: 2.4472140436772653e+17, Ar*: 1.939656791025704e+18, Ar2(W)^+: 1.088083938448195e+17, Ar(W)^+: 345387931209115.0, Ar^+: 501799593774219.1, Ar: 3.218773449743636e+24, e(W): 1.1022971316267643e+17, EN: 4.502277453465512
time: 7.560084644921678e-05, e: 2.4411927257484826e+17, Ar2^+: 2.4470840436772653e+17, Ar*: 1.939528791025704e+18, Ar2(W)^+: 1.090483938448195e+17, Ar(W)^+: 345387931209115.0, Ar^+: 501799593774219.1, Ar: 3.218773449417675e+24, e(W): 1.1048471316267643e+17, EN: 4.502920566144857
time: 7.577008096381715e-05, e: 2.4419127257484826e+17, Ar2^+: 2.4478440436772653e+17, Ar*: 1.939409791025704e+18, Ar2(W)^+: 1.092923938448195e+17, Ar(W)^+: 346387931209115.0, Ar^+: 497799593774219.1, Ar: 3.2187734488996877e+24, e(W): 1.1072971316267643e+17, EN: 4.501267241445214
time: 7.593836156827882e-05, e: 2.4416427257484826e+17, Ar2^+: 2.4477440436772653e+17, Ar*: 1.939706791025704e+18, Ar2(W)^+: 1.095413938448195e+17, Ar(W)^+: 346387931209115.0, Ar^+: 488799593774219.1, Ar: 3.2187734481336464e+24, e(W): 1.1098671316267643e+17, EN: 4.501886756118492
time: 7.610630879930249e-05, e: 2.4413227257484826e+17, Ar2^+: 2.4474440436772653e+17, Ar*: 1.939684791025704e+18, Ar2(W)^+: 1.097933938448195e+17, Ar(W)^+: 346387931209115.0, Ar^+: 466799593774219.1, Ar: 3.21877344773368e+24, e(W): 1.1121871316267643e+17, EN: 4.502621954006176
time: 7.62743841269247e-05, e: 2.4409727257484826e+17, Ar2^+: 2.4473240436772653e+17, Ar*: 1.939650791025704e+18, Ar2(W)^+: 1.100373938448195e+17, Ar(W)^+: 346387931209115.0, Ar^+: 440799593774219.1, Ar: 3.2187734473297166e+24, e(W): 1.1145971316267643e+17, EN: 4.503426006205001
time: 7.644247403798553e-05, e: 2.4408127257484826e+17, Ar2^+: 2.4466540436772653e+17, Ar*: 1.939738791025704e+18, Ar2(W)^+: 1.103113938448195e+17, Ar(W)^+: 347387931209115.0, Ar^+: 458799593774219.1, Ar: 3.218773446808712e+24, e(W): 1.1170171316267643e+17, EN: 4.503793674715419
time: 7.660959251919896e-05, e: 2.4407227257484826e+17, Ar2^+: 2.4467740436772653e+17, Ar*: 1.939167791025704e+18, Ar2(W)^+: 1.105503938448195e+17, Ar(W)^+: 347387931209115.0, Ar^+: 464799593774219.1, Ar: 3.218773446871825e+24, e(W): 1.1196771316267643e+17, EN: 4.504000516303139
time: 7.677833639586502e-05, e: 2.4405227257484826e+17, Ar2^+: 2.4463340436772653e+17, Ar*: 1.939045791025704e+18, Ar2(W)^+: 1.107873938448195e+17, Ar(W)^+: 347387931209115.0, Ar^+: 501799593774219.1, Ar: 3.218773446570856e+24, e(W): 1.1221771316267643e+17, EN: 4.504460236586216
time: 7.69455465910066e-05, e: 2.4406327257484826e+17, Ar2^+: 2.4465040436772653e+17, Ar*: 1.939351791025704e+18, Ar2(W)^+: 1.110453938448195e+17, Ar(W)^+: 348387931209115.0, Ar^+: 495799593774219.1, Ar: 3.2187734457197997e+24, e(W): 1.1247671316267643e+17, EN: 4.504207378163638
time: 7.711345157751477e-05, e: 2.4408027257484826e+17, Ar2^+: 2.4463040436772653e+17, Ar*: 1.938772791025704e+18, Ar2(W)^+: 1.113113938448195e+17, Ar(W)^+: 349387931209115.0, Ar^+: 514799593774219.1, Ar: 3.2187734457869225e+24, e(W): 1.1272571316267643e+17, EN: 4.503816656308225
time: 7.72814693185285e-05, e: 2.4405727257484826e+17, Ar2^+: 2.4460540436772653e+17, Ar*: 1.938683791025704e+18, Ar2(W)^+: 1.115693938448195e+17, Ar(W)^+: 350387931209115.0, Ar^+: 506799593774219.1, Ar: 3.218773445416966e+24, e(W): 1.1297471316267643e+17, EN: 4.504345297332816
time: 7.744933346610453e-05, e: 2.4408227257484826e+17, Ar2^+: 2.4463440436772653e+17, Ar*: 1.938173791025704e+18, Ar2(W)^+: 1.118083938448195e+17, Ar(W)^+: 350387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773445388059e+24, e(W): 1.1322071316267643e+17, EN: 4.503770693871175
time: 7.761751860928765e-05, e: 2.4410227257484826e+17, Ar2^+: 2.4467340436772653e+17, Ar*: 1.938012791025704e+18, Ar2(W)^+: 1.120443938448195e+17, Ar(W)^+: 350387931209115.0, Ar^+: 509799593774219.1, Ar: 3.218773444999084e+24, e(W): 1.1347571316267643e+17, EN: 4.50331112335494
time: 7.778627909303535e-05, e: 2.4406427257484826e+17, Ar2^+: 2.4464640436772653e+17, Ar*: 1.938912791025704e+18, Ar2(W)^+: 1.122803938448195e+17, Ar(W)^+: 351387931209115.0, Ar^+: 524799593774219.1, Ar: 3.218773443664928e+24, e(W): 1.1373871316267643e+17, EN: 4.504184392793654
time: 7.795468546461452e-05, e: 2.4402027257484826e+17, Ar2^+: 2.4459740436772653e+17, Ar*: 1.939192791025704e+18, Ar2(W)^+: 1.125353938448195e+17, Ar(W)^+: 351387931209115.0, Ar^+: 530799593774219.1, Ar: 3.2187734429669033e+24, e(W): 1.1399471316267643e+17, EN: 4.505195996974983
time: 7.812168425930814e-05, e: 2.4404927257484826e+17, Ar2^+: 2.4464840436772653e+17, Ar*: 1.939569791025704e+18, Ar2(W)^+: 1.127923938448195e+17, Ar(W)^+: 354387931209115.0, Ar^+: 506799593774219.1, Ar: 3.2187734419948304e+24, e(W): 1.1425271316267643e+17, EN: 4.504529203665218
time: 7.8289848210926e-05, e: 2.4406927257484826e+17, Ar2^+: 2.4467340436772653e+17, Ar*: 1.939542791025704e+18, Ar2(W)^+: 1.130223938448195e+17, Ar(W)^+: 355387931209115.0, Ar^+: 509799593774219.1, Ar: 3.2187734415078573e+24, e(W): 1.1449171316267643e+17, EN: 4.504068103933897
time: 7.845841406118216e-05, e: 2.4411627257484826e+17, Ar2^+: 2.4469140436772653e+17, Ar*: 1.939048791025704e+18, Ar2(W)^+: 1.132713938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 506799593774219.1, Ar: 3.218773441469957e+24, e(W): 1.1470971316267643e+17, EN: 4.50298948356187
time: 7.862662971615368e-05, e: 2.4412127257484826e+17, Ar2^+: 2.4465940436772653e+17, Ar*: 1.938865791025704e+18, Ar2(W)^+: 1.135193938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 530799593774219.1, Ar: 3.2187734411970037e+24, e(W): 1.1494471316267643e+17, EN: 4.502874624001429
time: 7.879484272417566e-05, e: 2.4409027257484826e+17, Ar2^+: 2.4466640436772653e+17, Ar*: 1.938700791025704e+18, Ar2(W)^+: 1.137643938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 525799593774219.1, Ar: 3.218773440863049e+24, e(W): 1.1522271316267643e+17, EN: 4.503586854099917
time: 7.896316416179383e-05, e: 2.4411127257484826e+17, Ar2^+: 2.4468140436772653e+17, Ar*: 1.938508791025704e+18, Ar2(W)^+: 1.140163938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 528799593774219.1, Ar: 3.218773440518091e+24, e(W): 1.1547171316267643e+17, EN: 4.503104349562869
time: 7.913067028463849e-05, e: 2.4414527257484826e+17, Ar2^+: 2.4469240436772653e+17, Ar*: 1.938539791025704e+18, Ar2(W)^+: 1.142693938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 528799593774219.1, Ar: 3.218773439959092e+24, e(W): 1.1570171316267643e+17, EN: 4.502323384772166
time: 7.929912977851716e-05, e: 2.4409927257484826e+17, Ar2^+: 2.4462240436772653e+17, Ar*: 1.937979791025704e+18, Ar2(W)^+: 1.145373938448195e+17, Ar(W)^+: 356387931209115.0, Ar^+: 530799593774219.1, Ar: 3.218773440121223e+24, e(W): 1.1594771316267643e+17, EN: 4.503380053109181
time: 7.946688388707521e-05, e: 2.4402627257484826e+17, Ar2^+: 2.4460840436772653e+17, Ar*: 1.938195791025704e+18, Ar2(W)^+: 1.147513938448195e+17, Ar(W)^+: 357387931209115.0, Ar^+: 519799593774219.1, Ar: 3.218773439515213e+24, e(W): 1.1621071316267643e+17, EN: 4.505058022977967
time: 7.963568846676975e-05, e: 2.4407127257484826e+17, Ar2^+: 2.4465140436772653e+17, Ar*: 1.937910791025704e+18, Ar2(W)^+: 1.150023938448195e+17, Ar(W)^+: 357387931209115.0, Ar^+: 508799593774219.1, Ar: 3.218773439223269e+24, e(W): 1.1644871316267643e+17, EN: 4.50402350090031
time: 7.980328288626152e-05, e: 2.4409827257484826e+17, Ar2^+: 2.4464540436772653e+17, Ar*: 1.937774791025704e+18, Ar2(W)^+: 1.152523938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 514799593774219.1, Ar: 3.2187734388643017e+24, e(W): 1.1667271316267643e+17, EN: 4.503403030173843
time: 7.997145627383197e-05, e: 2.4407827257484826e+17, Ar2^+: 2.4463640436772653e+17, Ar*: 1.938035791025704e+18, Ar2(W)^+: 1.155093938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 485799593774219.1, Ar: 3.2187734381362725e+24, e(W): 1.1691171316267643e+17, EN: 4.503857021281021
time: 8.013967115686599e-05, e: 2.4404927257484826e+17, Ar2^+: 2.4459640436772653e+17, Ar*: 1.938143791025704e+18, Ar2(W)^+: 1.157623938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 499799593774219.1, Ar: 3.21877343758827e+24, e(W): 1.1716771316267643e+17, EN: 4.504529204291134
time: 8.030760737949326e-05, e: 2.4409527257484826e+17, Ar2^+: 2.4459140436772653e+17, Ar*: 1.938130791025704e+18, Ar2(W)^+: 1.160213938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 520799593774219.1, Ar: 3.2187734370722663e+24, e(W): 1.1739671316267643e+17, EN: 4.503471962547569
time: 8.047566424387528e-05, e: 2.4407527257484826e+17, Ar2^+: 2.4458540436772653e+17, Ar*: 1.937882791025704e+18, Ar2(W)^+: 1.162613938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 532799593774219.1, Ar: 3.218773436840327e+24, e(W): 1.1766271316267643e+17, EN: 4.503931900529162
time: 8.06438071828117e-05, e: 2.4409227257484826e+17, Ar2^+: 2.4458440436772653e+17, Ar*: 1.937886791025704e+18, Ar2(W)^+: 1.165113938448195e+17, Ar(W)^+: 358387931209115.0, Ar^+: 544799593774219.1, Ar: 3.2187734363263373e+24, e(W): 1.1790671316267643e+17, EN: 4.50354089711769
time: 8.081222751548509e-05, e: 2.4407827257484826e+17, Ar2^+: 2.4461640436772653e+17, Ar*: 1.938130791025704e+18, Ar2(W)^+: 1.167393938448195e+17, Ar(W)^+: 359387931209115.0, Ar^+: 533799593774219.1, Ar: 3.218773435572307e+24, e(W): 1.1817071316267643e+17, EN: 4.503862621014674
time: 8.09800034460326e-05, e: 2.4407027257484826e+17, Ar2^+: 2.4461240436772653e+17, Ar*: 1.937859791025704e+18, Ar2(W)^+: 1.169633938448195e+17, Ar(W)^+: 360387931209115.0, Ar^+: 511799593774219.1, Ar: 3.2187734354243856e+24, e(W): 1.1837771316267643e+17, EN: 4.504046485204559
time: 8.114863237575284e-05, e: 2.4405727257484826e+17, Ar2^+: 2.4461940436772653e+17, Ar*: 1.938260791025704e+18, Ar2(W)^+: 1.171933938448195e+17, Ar(W)^+: 360387931209115.0, Ar^+: 535799593774219.1, Ar: 3.218773434525318e+24, e(W): 1.1865171316267643e+17, EN: 4.5043452985469274
time: 8.131649207813135e-05, e: 2.4402127257484826e+17, Ar2^+: 2.4459940436772653e+17, Ar*: 1.938779791025704e+18, Ar2(W)^+: 1.174473938448195e+17, Ar(W)^+: 361387931209115.0, Ar^+: 523799593774219.1, Ar: 3.21877343354924e+24, e(W): 1.1891071316267643e+17, EN: 4.505173001660366
time: 8.14838300005488e-05, e: 2.4396327257484826e+17, Ar2^+: 2.4457740436772653e+17, Ar*: 1.939041791025704e+18, Ar2(W)^+: 1.177113938448195e+17, Ar(W)^+: 361387931209115.0, Ar^+: 483799593774219.1, Ar: 3.2187734328432144e+24, e(W): 1.1917071316267643e+17, EN: 4.506507204032365
time: 8.165105077650889e-05, e: 2.4400227257484826e+17, Ar2^+: 2.4459840436772653e+17, Ar*: 1.939097791025704e+18, Ar2(W)^+: 1.179493938448195e+17, Ar(W)^+: 361387931209115.0, Ar^+: 479799593774219.1, Ar: 3.218773432273207e+24, e(W): 1.1938671316267643e+17, EN: 4.505609975493203
time: 8.181889056597072e-05, e: 2.4396627257484826e+17, Ar2^+: 2.4454840436772653e+17, Ar*: 1.939152791025704e+18, Ar2(W)^+: 1.182113938448195e+17, Ar(W)^+: 362387931209115.0, Ar^+: 491799593774219.1, Ar: 3.2187734317812065e+24, e(W): 1.1964771316267643e+17, EN: 4.506438173057125
time: 8.19869757040805e-05, e: 2.4394927257484826e+17, Ar2^+: 2.4452540436772653e+17, Ar*: 1.939407791025704e+18, Ar2(W)^+: 1.184523938448195e+17, Ar(W)^+: 362387931209115.0, Ar^+: 491799593774219.1, Ar: 3.2187734310901817e+24, e(W): 1.1988271316267643e+17, EN: 4.506829378953502
time: 8.215464885512885e-05, e: 2.4394027257484826e+17, Ar2^+: 2.4449940436772653e+17, Ar*: 1.939448791025704e+18, Ar2(W)^+: 1.187143938448195e+17, Ar(W)^+: 363387931209115.0, Ar^+: 506799593774219.1, Ar: 3.218773430561174e+24, e(W): 1.2014371316267643e+17, EN: 4.507036598620026
time: 8.232170259752556e-05, e: 2.4391427257484826e+17, Ar2^+: 2.4446440436772653e+17, Ar*: 1.939901791025704e+18, Ar2(W)^+: 1.189653938448195e+17, Ar(W)^+: 366387931209115.0, Ar^+: 494799593774219.1, Ar: 3.21877342968511e+24, e(W): 1.2037671316267643e+17, EN: 4.507629415305062
time: 8.2489841739338e-05, e: 2.4394527257484826e+17, Ar2^+: 2.4453240436772653e+17, Ar*: 1.940466791025704e+18, Ar2(W)^+: 1.191843938448195e+17, Ar(W)^+: 366387931209115.0, Ar^+: 485799593774219.1, Ar: 3.218773428555001e+24, e(W): 1.2062371316267643e+17, EN: 4.5069214380463745
time: 8.265723140603517e-05, e: 2.4390127257484826e+17, Ar2^+: 2.4447740436772653e+17, Ar*: 1.940405791025704e+18, Ar2(W)^+: 1.194523938448195e+17, Ar(W)^+: 366387931209115.0, Ar^+: 486799593774219.1, Ar: 3.218773428189036e+24, e(W): 1.2088171316267643e+17, EN: 4.507934350445945
